baseMean,log2FoldChange,pvalue,padj,gene,dataType,growthPhase.y,investigatedEffect,testVSbase
109.6218475,0.015255307,0.973389133,0.988393542,trpC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
100.5863771,0.461012289,0.362321874,0.565330589,trpD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
136.939954,1.415883328,0.013089456,0.0619133,trpE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
14.3711758,0.508803863,0.085896598,0.217391882,yciV,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
40.83122644,0.194720551,0.532904417,0.717096213,yciO,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.759170668,-0.123224257,0.850649743,0.929456532,insA-11,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.104755176,0.111973565,0.820761011,0.910582997,insB-11,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
54.17570829,1.166233002,0.031395839,0.111964015,yciL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
167.2313801,1.153520043,0.015936992,0.07041005,btuR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
62.69677776,1.075267417,0.012150258,0.059660246,yciK,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
41.34347845,-0.811105139,0.027556097,0.102209615,sohB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
50.86968613,-0.164077445,0.6802446,0.823550071,yciN,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
171.8153562,0.404385946,0.363181783,0.565732572,topA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
34.82745701,1.242308216,0.010955001,0.055549025,cysB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
284.6994944,-1.050985751,0.016985332,0.073238462,acnA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
47.3587237,-0.561237304,0.05329831,0.158055547,ribA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
26.13956592,0.012938186,0.959643429,0.985607502,pgpB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
57.24181507,-0.218383519,0.463231265,0.655865686,yciS,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
14.27712815,0.243618458,0.497056398,0.687543622,yciM,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.479274115,1.461564121,0.006145231,0.038503716,pyrF,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.737504394,0.307127333,0.60701949,0.770968605,yciH,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.048862401,-0.883304647,0.264203289,0.455570793,osmB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
26.8889133,0.570005911,0.154943105,0.319354463,yciT,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.16718066,0.900143854,0.036038193,0.12189488,yciR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
71.10673578,1.69999527,0.006465782,0.04001651,rnb,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
37.76299601,-0.197380509,0.777569927,0.887932212,yciW,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
174.6458698,0.521822885,0.232194798,0.417503972,fabI,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.83948309,-1.402322768,0.000686229,0.009131714,ycjD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.65490316,0.962948973,0.012552471,0.06064507,sapF,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.094751039,0.986070673,0.012003127,0.059134133,sapD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.655554778,0.667243978,0.137764856,0.292983716,sapC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.804172736,1.227665951,0.002913027,0.024392379,sapB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.37998408,0.779580506,0.020058473,0.082075996,sapA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.387023943,0.469230694,0.316189586,0.514489031,ymjA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
48.56419033,0.114122445,0.842987036,0.925564119,ycjJ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
552.3303773,0.945998368,0.147926372,0.308864112,ycjK,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
64.21809827,1.534301354,0.002478665,0.021503607,ycjL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
65.1699265,0.669738004,0.219940532,0.404982336,ycjC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
56.40144631,-0.767617044,0.270638699,0.464227693,aldH,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
54.854835,-0.741481882,0.27382618,0.467691905,ordL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.28416178,-0.371303425,0.584578238,0.753314385,goaG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.34303119,0.147648841,0.640841964,0.794503143,pspF,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
741.6076537,-0.471126209,0.42095825,0.620857509,pspA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
41.64524501,-0.491658142,0.382913452,0.585100903,pspB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
23.32880829,-0.288954707,0.587881259,0.756656014,pspC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.90868707,-0.974605302,0.078808144,0.204735635,pspD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
51.78764909,-1.261039873,0.013574046,0.063292937,pspE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.252463704,-1.140381604,0.163670187,,ycjM,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.113512704,-0.208648346,0.809675174,,ycjN,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.072917944,-0.061427466,0.937143995,,ycjO,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.203725186,-0.283110006,0.743374012,,ycjP,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.250117897,-0.154913651,0.851836336,,ycjQ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.939468615,1.440070818,0.015754114,0.070020438,ycjR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.861893016,1.16818387,0.019233964,0.08005307,ycjS,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.788129728,1.172657513,0.04390778,0.137554843,ycjT,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.089958704,-0.162020333,0.84402109,,ycjU,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.648059527,0.482483654,0.454528689,,ycjV,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.021913777,-0.875999859,0.176462855,0.348392456,ompG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.024869933,0.511168739,0.439319396,0.636237441,ycjW,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.025050978,0.059615748,0.877416883,0.94211144,ycjX,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.546795142,0.532493164,0.091041454,0.22551037,ycjF,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
73.85878484,-0.080143376,0.798449926,0.8991257,tyrR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
550.7924158,-0.318702712,0.311244292,0.509719195,tpx,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
90.642547,-0.264528573,0.309229049,0.507045724,ycjG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
20.94968652,-0.042484888,0.872118663,0.938704519,ycjI,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.414559957,1.604919997,9.59e-06,0.000449541,ycjY,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.644925409,-0.798008498,0.095668181,0.232973324,ycjZ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
32.36002681,-0.631198233,0.099678336,0.238801766,mppA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.999259843,0.081572937,0.892544539,0.948805078,ynaI,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
37.67961392,0.128351531,0.670633039,0.817121754,ynaJ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
611.707261,-2.084618802,8.8e-05,0.002035079,ydaA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
169.9726786,0.096469277,0.700591276,0.836398914,fnr,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.379110312,1.319052803,0.000201278,0.003816713,ogt,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.77428762,3.344007056,4.47e-12,5.38e-09,abgT,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.601381847,3.343015471,2.15e-10,1.29e-07,abgB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.11850921,3.080642437,1.36e-08,3.79e-06,abgA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.805155846,-0.431227263,0.321184013,0.519566609,abgR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.077000928,-0.657039736,0.230672417,0.416248377,ydaL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.63567746,-0.369815474,0.421500891,0.620896619,ydaM,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.84957863,-1.224949536,0.001881945,0.018443002,ydaN,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.233303753,1.277141094,0.029518692,0.107283948,dbpA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
17.50244013,1.550540157,6.5e-05,0.001594611,ydaO,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.406623549,0.803272082,0.090416432,0.224578735,intR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,xisR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,ydaC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.015773942,-0.0193899,0.971275116,,lar,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.786160407,-0.012700228,0.983300841,0.991820217,recT,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.142940675,0.077228062,0.842974642,0.925564119,recE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,racC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,ydaE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,kil,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.353045706,-0.539155581,0.530862111,,sieB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.001567595,-0.014946496,0.977855466,,ydaF,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.082842484,-0.242255015,0.75591085,,ydaG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.034870582,-0.03831346,0.952835518,,ECB_01334,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.684516129,-0.218649934,0.769550536,,ECB_01335,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.7016439,-0.0663905,0.873208821,0.939037734,ECB_01336,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.173546814,0.447612309,0.524646559,0.709157091,ydfQ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.171331128,0.049727905,0.953581766,,rzpR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.056398456,0.195924591,0.695067895,0.83366568,trkG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.16644338,-0.288630384,0.739217298,,ynaK,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.140600866,-0.0684383,0.936895515,,ECB_01341,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.049702054,0.79973875,0.141247867,0.298631256,ECB_01342,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.255427421,-1.022714152,0.227962882,,ECB_01343,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.469518325,-0.445620662,0.55501223,,ECB_01344,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.6557756,1.612676341,0.012350228,0.060313901,pinR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.284066334,2.367748964,0.000167898,0.003293173,ynaE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
134.6617272,-1.623140383,0.027712587,0.102579206,ynaF,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.613072873,0.296626591,0.671058019,,ompN,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
161.8016136,-1.271888464,0.0006334,0.008626192,ydbK,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
22.09200807,-0.842689804,0.069570421,0.189780536,ydbJ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.752783813,0.25203171,0.600795824,0.766986958,hslJ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
57.63094135,-1.16890114,0.007307161,0.043683897,ldhA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
20.35054878,0.842876369,0.014757707,0.067176751,ydbH,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.466346529,0.939648031,0.067356456,0.184858898,ynbE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.140895267,1.543502226,0.007221466,0.043364841,ydbL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
24.78519628,-0.879396718,0.107237745,0.249529995,feaR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.00870783,-0.55988626,0.169929268,0.339952732,feaB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.204877789,0.211964252,0.720610015,0.849523766,tynA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.88300254,-0.11991033,0.839848674,0.923807945,insE-2,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.070238547,-0.025734095,0.965341127,0.987224746,insF-2,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.167966629,0.678877616,0.125543673,0.276609961,ydbC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.770080316,1.088117123,0.023367544,0.091401362,ydbD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.129549054,0.004043091,0.996270937,,ynbA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.034077799,0.018105451,0.973484071,,ynbB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.069437075,0.349752476,0.448089311,0.644213085,ynbC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.785363113,0.1720707,0.687883216,0.828628347,ynbD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.66400157,0.25082612,0.528089266,0.712742768,acpD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
73.65900736,0.588975479,0.181597757,0.354658178,hrpA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.295370999,-0.006930289,0.98287687,0.99166973,ydcF,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
384.4166914,-3.012718789,5.26e-07,5.42e-05,aldA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.915772137,-0.878838746,0.180673359,0.354052499,gapC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.790178663,0.083164899,0.894797351,0.950542598,insA-12,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.138389753,-0.351653173,0.46122734,0.654280464,insB-12,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
32.67197965,-0.2225866,0.544179139,0.725256766,cybB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
11.46586971,-0.341500112,0.397945152,0.602426197,ydcA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.329120692,2.220194878,0.000930972,0.011389423,hokB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,mokB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.387384875,1.05059726,0.004209317,0.030465511,trg,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
129.3029286,-1.133982344,0.007115971,0.042874023,ydcI,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.00711407,-1.939415178,0.004709072,0.03237722,ydcJ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
30.63863661,0.801448805,0.014016559,0.064770502,ydcG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.1250294,0.113677773,0.891226306,,ECB_01382,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
371.0476617,-2.017055648,,,ydcH,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
13.07296129,-0.779679387,0.117636438,0.264517075,rimL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.851029487,-1.296808926,0.061476593,0.176001108,ydcK,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.94036119,0.17116535,0.626547452,0.783935803,tehA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.702813613,0.550202901,0.190756603,0.36697259,tehB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
42.76507527,0.770179041,0.207751961,0.389494457,ydcL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
152.7525579,-0.380169263,0.43991432,0.636588124,ydcM,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.771104767,-0.944282528,0.040227163,0.130245262,ydcO,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.14812314,-0.378982106,0.409842501,0.611207267,ydcN,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.66970746,1.019252659,0.02634401,0.098728486,ydcP,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
839.6845639,-1.100560379,0.010043463,0.052915122,yncJ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.060259518,0.422328022,0.491338877,0.681753943,ydcQ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.905003839,0.226583536,0.627750265,0.784742192,ydcR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
46.86822204,-1.568878383,0.038664715,0.128478162,ydcS,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
25.95074122,-1.239596615,0.106016978,0.248612914,ydcT,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.450077078,-1.375362871,0.058490007,0.170356859,ydcU,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.143469122,-1.064993876,0.188789652,0.364142095,ydcV,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
18.5344695,-0.481645972,0.424050723,0.623395492,ydcW,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.344298321,0.658404339,0.401692351,,ydcX,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
22.2640765,-0.536284723,0.204409018,0.384556346,ydcY,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.480448923,-0.114641606,0.786931317,0.89205181,ydcZ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.13722948,-0.652373148,0.038968445,0.128670738,yncA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
44.16261765,-2.561557522,5.13e-07,5.42e-05,yncB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.600176349,-1.206151315,0.089830085,0.223600289,yncC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
15.99872568,0.888491626,0.074108908,0.197308323,yncD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
64.76664097,-0.930124499,0.139886084,0.296272815,yncE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.470891216,0.2945458,0.54306483,0.724554887,ansP,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.556390766,-0.919673254,0.172295405,0.342408654,yncG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.019484789,0.0,1.0,,yncH,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.414966075,-0.198970883,0.705283539,0.838395353,ECB_01413,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.446044436,-0.184019064,0.540124102,0.72276896,rhsE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.22237509,0.065579896,0.927602281,0.972325482,ydcD,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.272705406,-0.293048364,0.73335208,,ECB_01416,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.010578581,-0.025874529,0.961675784,,ECB_01417,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.075858741,0.047295732,0.956031891,,ydcC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.644427368,-0.42534977,0.53962065,,ydcE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
17.88654384,-3.451452918,1.04e-07,1.8e-05,yddH,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.30907959,-0.398261155,0.356571581,0.559994271,nhoA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.367567764,-0.236170736,0.686323465,0.827301732,narV,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.337167825,0.269458982,0.618900078,0.77799038,narW,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
7.531039073,-0.206741492,0.70880817,0.841476542,narY,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.432103878,0.06509319,0.886331173,0.94610151,narZ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.725440135,0.025704366,0.96849333,0.987610007,narU,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.315276534,0.879935231,0.227532896,0.412646342,yddJ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.011334826,-0.002993881,0.99556394,,yddK,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.006635616,-0.019441137,0.971199248,,yddL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.758889882,-0.634110318,0.407621781,0.60964842,yddG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.993465943,0.105563289,0.804282501,0.901458612,fdnG,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.465886322,0.594949939,0.230932884,0.416510134,fdnH,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.03302412,-0.86595766,0.176322648,0.348392456,fdnI,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
17.14723735,0.480224649,0.142214714,0.299622243,yddM,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.77629386,0.022440232,0.961773673,0.986091246,adhP,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
161.9048404,1.808907746,0.000433426,0.006718566,sfcA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
28.08483728,-1.700661127,0.004567352,0.031944909,rpsV,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.078645216,-0.120810901,0.866784672,,bdm,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.91642858,-2.840450254,1.55e-05,0.000636634,osmC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.615307891,-0.127320112,0.804243663,0.901458612,yddO,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.865666288,-0.9287025,0.180901305,0.354052499,yddP,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.140247519,0.463583717,0.489399022,0.680370212,yddQ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.080867249,-0.908886091,0.183088931,0.356786151,yddR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
27.74827797,-2.770146849,1.68e-05,0.000646516,yddS,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.814918683,-2.139219045,0.001422119,0.015459114,ddpX,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.207109523,0.531273097,0.233338838,0.418913999,dos,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
11.54149572,-0.728663841,0.229140244,0.414312194,yddV,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.604333285,0.175963243,0.633886693,0.790223514,yddW,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.165789652,0.031620828,0.958272411,0.9855814,xasA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.728857943,-0.000837294,0.998631269,0.998631269,gadB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
34.40173361,1.451830245,0.022857243,0.089958333,pqqL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.77716348,1.416912305,0.033225688,0.115553815,yddB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.266182974,0.922714157,0.17647993,0.348392456,yddA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.029905147,0.02531533,0.972363239,0.988393542,ydeM,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
22.30854125,-0.304917984,0.631969898,0.789197011,ydeN,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.375715668,-0.038284402,0.964137434,,ydeO,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.0,,,,ECB_01458,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.021350031,0.401561807,0.360558924,0.564047316,ydeP,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.15913256,-0.302752581,0.722874299,,ydeQ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.038189225,-0.013431897,0.983544016,,ydeR,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.039094509,0.033101729,0.9523159,,ydeS,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.007711161,0.000685388,0.998984451,,ydeT,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.543173839,0.766277237,0.262380697,,yneL,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.279447156,-0.390614116,0.431993611,0.629925229,hipA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.769165956,-0.226717976,0.701282706,0.83687448,hipB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.582839257,0.647208413,0.325541543,,ydeZ,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.421729504,-1.231505895,0.114153861,,yneA,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.5928632,0.16521773,0.80369641,,yneB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.267926333,-0.255251612,0.764008002,,yneC,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.199325508,-1.429124101,0.049679347,0.150872901,tam,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.507251845,0.188365215,0.792934092,0.894560531,yneE,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.903422891,0.846859468,0.010213166,0.053215197,uxaB,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.934664572,1.060586027,0.056325325,0.165266746,yneF,mrna,Exp,batchNumberPLUScarbonSource,lactateVSglucose
