baseMean,log2FoldChange,pvalue,padj,gene,dataType,growthPhase.y,investigatedEffect,testVSbase
0.452095364,-0.679210097,0.387544812,,eutQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.315786232,-0.515938457,0.503295359,,eutP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.102502539,-0.135332589,0.838528907,,ypfE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
75.61653889,1.688673432,4.82e-06,0.000132494,maeB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
18.37872393,1.273225588,0.001457411,0.014335453,talA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.27776608,0.642987857,0.216763221,0.361122077,tktB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.871307508,-1.274068078,0.106964708,,ypfG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.478063015,0.281900647,0.604215605,0.714834828,yffH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.415800516,0.926907557,0.028107364,0.105002547,aegA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.590554004,-0.884008083,0.257469844,0.403489623,narQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.556828488,-1.747134335,0.027821287,0.104085779,acrD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.354331275,1.653454886,1.53e-06,5.37e-05,yffB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
31.6855839,0.550198622,0.206567306,0.350999824,dapE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.152712313,0.238835833,0.728706949,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.293787876,1.18400862,0.022816842,0.091668197,ypfH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.601391757,0.947547897,0.182369632,0.322741279,ypfI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
13.90013419,1.71404142,1.77e-05,0.000419956,ypfJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
96.91390655,0.745311045,0.083584453,0.201405475,purC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
97.71896934,0.318959979,0.507334692,0.631147047,nlpB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
61.16751492,0.665398106,0.128743932,0.261058416,dapA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.17772341,-1.706911082,0.010322315,0.054576044,gcvR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
76.49599462,0.509898113,0.232796553,0.37813394,bcp,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.264384967,-0.518712535,0.503103726,,hyfA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.63398167,-1.22348118,0.122812482,,hyfB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.094951498,-0.088055054,0.893763968,,hyfD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.122029481,-0.219150057,0.745165212,,hyfE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.361842327,-0.550553123,0.484828117,,hyfF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.797546163,-1.351432459,0.088794668,0.207511924,hyfG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.545685457,-0.48272802,0.536323556,,hyfH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.519334326,-0.878118192,0.25557138,,hyfI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.126777448,-0.271091832,0.678476509,,hyfJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.142590881,-0.773457087,0.331203057,0.475083309,hyfR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.050847168,-0.067696764,0.900093503,,focB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.74667614,-1.013581986,0.192419546,,perM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
30.00568978,1.135773465,0.009958331,0.053613323,yfgC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
21.04462682,0.572978869,0.290838957,0.439089611,yfgD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.434176528,0.533033058,0.272952736,0.418756626,hda,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.058390772,-0.032944094,0.947661662,,uraA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
57.43826154,0.0406898,0.925759743,0.953146094,upp,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
82.13347718,0.205552177,0.641976895,0.743356957,purM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
31.56836221,0.432245087,0.353615151,0.493134153,purN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
21.78537067,0.787660503,0.036834238,0.122732832,ppk,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
24.18850648,1.152435975,0.008759111,0.04904719,ppx,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.139352106,-1.317971689,0.097748484,0.218958653,yfgF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.435548268,1.854329789,0.009263804,0.051201024,yfgG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.086378041,0.023582108,0.967932525,,yfgH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.897747949,-0.610501296,0.44004854,,yfgI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
104.7603572,0.383729168,0.36439871,0.501690778,guaA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
151.9681671,-0.234455159,0.6150879,0.722022907,guaB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.161392631,-0.460660816,0.346517669,0.486417288,xseA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.311605738,0.227563869,0.753739172,0.830671206,yfgJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
55.59932319,0.76984279,0.053365156,0.151903708,engA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
56.24199633,0.50414121,0.285889895,0.43315112,yfgL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
43.57158181,0.560832288,0.236312744,0.382736907,yfgM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
104.6634662,0.444796624,0.228010222,0.372591416,hisS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
61.66626581,0.324363634,0.385193034,0.523515025,ispG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
32.2516209,0.617039991,0.098761941,0.220187723,yfgA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
17.50274463,0.824175004,0.063215434,0.169568554,yfgB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
82.13108971,0.967266576,0.036422796,0.122271231,ndk,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.186934699,-1.783334409,0.020644996,0.086183596,pbpC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.32014797,1.803809712,6.14e-05,0.00116336,yfhM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
14.78314562,1.509638274,4.72e-05,0.000952007,sseA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
6.947075185,1.42271423,0.004749157,0.033470952,sseB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
63.82253901,1.209106543,0.000469738,0.00607101,pepB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.296788402,0.654080016,0.21002526,0.35367229,yfhJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.76222724,0.351461401,0.47183026,0.598832693,fdx,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
40.26569414,1.022038663,0.004333444,0.031237417,hscA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.191197302,1.149470219,0.028463895,0.105258825,hscB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.02411681,0.705935649,0.130018227,0.262809354,iscA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
44.72250188,0.561366659,0.22342677,0.367688517,iscU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
149.3905578,0.507624874,0.217994228,0.362234084,iscS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
23.85563075,0.151623436,0.795705218,0.864632549,iscR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
17.62071242,1.128244917,0.003438933,0.026191161,yfhQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
44.68759549,0.712816513,0.086044559,0.203051267,suhB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.378706557,-0.691917942,0.35712103,,yfhR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.47354954,-0.81493771,0.297510574,,csiE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.273333349,-0.402985814,0.590664221,,hcaT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.230844621,0.508801075,0.509907297,0.633116338,hcaR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.428908052,-0.866415366,0.246724099,0.393865857,hcaE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.467972388,-0.82101656,0.29851486,,hcaF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.134777889,0.293179366,0.677273738,,hcaC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.429734223,-0.21292908,0.785142114,,hcaB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.720756242,-0.700441233,0.379612871,,hcaD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.177584686,-0.448041688,0.53167487,,yphA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.382614497,-0.590647144,0.431156829,,yphB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.381690048,-0.726222506,0.341262429,0.48248097,yphC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.127521481,-0.168395756,0.803645329,,yphD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.82738546,-0.961945391,0.226259126,0.370914224,yphE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.13804125,0.831059222,0.298692176,0.446728977,yphF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.958654439,-1.856137775,0.018644099,0.079916666,yphG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.823601344,-1.59648592,0.043386317,,yphH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
269.9859104,0.389057646,0.470389912,0.598699403,glyA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.821493142,1.467261677,0.001462115,0.014335453,hmpA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
25.07256233,0.793499687,0.037119002,0.123040836,glnB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.048673312,-0.389604113,0.467160149,0.596071672,yfhA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.119052001,0.010502447,0.988430029,0.992102299,yfhG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.520465669,-0.733068178,0.259891372,0.406173672,yfhK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
333.8420183,0.600104721,0.179793041,0.319359606,purL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.681499012,4.444489287,9.25e-09,4.73e-07,insA-19,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.080314155,0.0,1.0,,insB-19,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.251819303,-0.989785792,0.178143877,0.317901102,tadA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.938172673,0.069713717,0.921177949,0.950905354,yfhB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.672395028,-2.130983081,0.004838972,0.033649268,yfhH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.074653884,-0.010200912,0.985835944,,yfhL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.714200116,-1.031012298,0.192495076,,acpS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
26.05717843,0.53311504,0.23231996,0.377704432,pdxJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.310401558,-0.622787736,0.395052059,,recO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
16.68328628,0.297293914,0.577469998,0.690535385,era,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
17.95191265,0.445825061,0.314565227,0.461038039,rnc,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
35.16819827,1.344911831,0.000777669,0.009082193,lepB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
64.13365105,0.614707499,0.146241601,0.281801399,lepA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.129864152,0.751551232,0.351097923,0.490305406,rseC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
35.23617311,1.003901494,0.011387998,0.058051566,rseB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.98010866,0.893573797,0.118496618,0.248959644,rseA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.185376,0.930852805,0.02178173,0.088916589,rpoE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.874402623,0.241017235,0.685322921,0.778402732,nadB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.816059981,0.729532288,0.195023409,0.338349088,yfiC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
35.00076881,0.95630289,0.012467962,0.06142437,srmB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.681938879,-0.718759747,0.366137771,,yfiE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.021082048,-0.012960636,0.979396346,,yfiK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
31.86810917,0.200291121,0.739249456,0.821423951,yfiD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.116708395,-0.21333132,0.700871116,0.790100963,ung,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
37.81816671,0.365281787,0.398930483,0.533764638,yfiF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
12.02881429,0.252393187,0.533647565,0.654024962,trxC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.267661031,-2.067840436,0.006773265,0.041170514,yfiP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.628150975,1.995847322,0.008296452,0.047641646,yfiQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
35.29629324,0.651968286,0.13300891,0.265913906,pssA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.338390682,-0.775280779,0.324865401,,yfiM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.92657623,-0.880770508,0.26493898,0.41142548,kgtP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
214.4491604,0.783425241,0.030879137,0.110940033,clpB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.923064825,-1.441492168,0.04537065,0.137238172,yfiH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
11.57569353,-0.468830269,0.342769471,0.483005117,rluD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
51.00009361,0.911094546,0.036582069,0.122370606,yfiO,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
50.14278967,-0.438354081,0.377251757,0.515595212,yfiA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
48.69528591,0.0444575,0.926181364,0.953146094,pheA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
53.06726779,0.485159237,0.341737196,0.482885414,tyrA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
85.74598142,0.585363541,0.201386976,0.345871995,aroF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.232503894,-0.526453191,0.496947057,,yfiL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.226468354,-0.510088166,0.482640693,,yfiR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.588123982,-0.452234065,0.570610201,,yfiN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.731627547,0.485416402,0.546482034,,yfiB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
66.32694137,1.070830545,0.011671098,0.059024387,rplS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.530245534,0.98377075,0.085131666,0.202077392,trmD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
23.41350843,0.598156819,0.227423551,0.372346045,rimM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
76.24215748,-0.118489351,0.793212746,0.862290321,rpsP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
45.4917458,-0.032036681,0.931660833,0.955176311,ffh,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.403119629,-0.833731923,0.268297094,,ypjD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.886794999,1.00397892,0.043144727,0.134167514,yfjD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
53.42344093,0.225025892,0.622294031,0.72781098,grpE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.309138885,1.22514806,0.05133279,0.148643117,ppnK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.382355739,-1.665700561,0.034330185,0.117182477,recN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.157184064,0.98702764,0.17807886,0.317901102,smpA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.631752,-0.132026949,0.836664004,0.89439362,yfjF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.318042247,0.384601855,0.599979193,0.71179729,yfjG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.631426572,0.564772652,0.299518514,0.447180792,smpB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.048621604,-1.759889303,0.026471282,0.101255621,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.585626734,-1.84804447,0.020085022,0.084954662,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.681245735,-0.78371454,0.322930597,,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.921857284,-1.440417756,0.06519486,0.17360421,,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.681499012,4.444489287,9.25e-09,4.73e-07,insA-20,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.099544779,0.0,1.0,,insB-20,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.264874966,0.587059352,0.420228445,0.555709852,csiD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.564347079,-0.449775814,0.569377555,0.683669786,ygaF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
14.89506502,1.703250946,2.05e-05,0.000480796,gabD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
19.50100632,1.89207736,1.8e-06,6.15e-05,gabT,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.549273042,-0.352750815,0.658618774,,gabP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.055986955,-1.059657654,0.182785617,0.3232539,ygaE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
8.204963431,0.263993916,0.629858537,0.734308882,ygaU,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.024546351,0.0,1.0,,yqaE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.541421572,-0.970150314,0.209384454,,ygaV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.924896279,2.691632957,2.08e-05,0.000483415,ygaP,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
32.86847378,0.469815797,0.23208354,0.377559936,stpA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.075007789,-0.034142339,0.955443299,,ygaW,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.389547878,-0.290087059,0.707383826,,ygaC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.512665633,1.708264983,0.010528972,0.055096774,ygaM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.235696837,-0.408668472,0.583947446,,nrdH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.731435334,-0.823538033,0.29726075,,nrdI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.735547852,-0.405197846,0.597549669,0.709902323,nrdE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.527343325,-0.968451481,0.223392968,0.367688517,nrdF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.946635995,-2.192097516,0.005406263,0.035749039,proV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.603060789,-1.111332822,0.144144496,,proW,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.51171606,-1.955839104,0.013583237,0.065616727,proX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.169913635,-0.3790159,0.586358264,,ygaXY,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.041795666,-0.044278782,0.929696227,,ygaZ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.059397715,-0.039194038,0.939261188,,ygaH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
26.29616649,0.15350972,0.759857133,0.835996334,emrR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
28.35260386,0.345157406,0.46704833,0.596071672,emrA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.095686518,-0.147865767,0.814263371,,emrB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
77.81513505,0.162052041,0.720173748,0.804770577,ygaG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
31.47248129,0.607548992,0.122617942,0.253866758,gshA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.157389324,-0.297118303,0.667926281,,yqaA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.402180354,0.040659824,0.934499248,0.957319285,yqaB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.525463286,1.663943399,0.002803871,0.022492495,csrA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
225.3676211,0.303128823,0.445321713,0.578172635,alaS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.321126337,-0.227060227,0.774455011,,recX,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
76.92060279,0.707702737,0.085946015,0.203051267,recA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
10.36094212,1.805245653,5.14e-05,0.001011305,ygaD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
9.252426224,0.908278472,0.072021328,0.185152157,mltB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.212250557,-0.446418792,0.551425238,,srlA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.559030101,0.434618269,0.577480205,,srlE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
3.301777495,2.608460521,7.69e-05,0.001385859,srlB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.570795368,1.60757089,0.047321224,,srlD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.035751344,-0.035664426,0.943347126,,gutM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.436590298,0.956539707,0.203524042,0.348140391,srlR,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
11.95045061,1.672222199,0.000193262,0.002926383,gutQ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.140386261,-1.222033903,0.12462374,0.255948757,ygaA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.507202804,-1.337482182,0.093073326,0.212975179,norV,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.288453842,-0.919138428,0.243350119,0.390712964,ygbD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.608164299,-2.178028746,0.005484089,0.036036046,hypF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.426999643,-0.281887527,0.71772729,,hydN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.05819161,0.512759289,0.457390517,0.586863494,ascG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.059071347,0.504108393,0.519662,0.641183731,ascF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.45100817,-1.433047595,0.06912564,0.180134942,ascB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.798765144,-0.126491072,0.872774946,,hycI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.109095702,-0.235687219,0.724931445,,hycH,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.689671129,-1.098533117,0.139650887,,hycG,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.464043764,-0.494866043,0.533123762,,hycF,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.615654777,-1.610514112,0.043063917,0.134167514,hycE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.223814769,-0.489673475,0.489858391,,hycD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.459913503,-1.098264087,0.167075637,,hycC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.249761163,-0.302182029,0.686295021,,hycB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.284053782,-0.570040354,0.444345989,,hycA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.470615825,-0.55663223,0.484445088,,hypA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
2.90224467,-0.015530848,0.981642879,0.989375394,hypB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.273455314,-0.485337724,0.505677914,,hypC,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.423094493,-0.922324801,0.22171652,,hypD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.343219676,0.105981798,0.89381801,,hypE,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.531433816,-1.313452458,0.098605481,0.220187723,fhlA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.463703824,-0.840618542,0.247111933,,ygbA,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
30.66751943,0.985397605,0.004653345,0.033169664,mutS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.097949051,0.046023208,0.941828058,,pphB,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.978621186,0.304908377,0.702739639,0.791161784,ygbI,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.4965185,-0.714961079,0.362435977,,ygbJ,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
1.106086446,-1.76614121,0.025543563,0.098889528,ygbK,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.292508927,-0.425941514,0.569267255,,ygbL,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.544125633,0.771727707,0.334203592,,ygbM,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
0.419481721,0.589158196,0.45887057,,ygbN,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
4.54957949,-0.950379865,0.22047001,0.364325957,rpoS,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
5.210948714,0.667744101,0.265499739,0.412015665,nlpD,protein,Exp,batchNumberPLUScarbonSource,lactateVSglucose
