gene,Acetate,Glucose,log2FC,avg_exp,color
ycbZ,32.44682681510201,38.549172550315184,-0.24177816564063637,35.497999682708596,gray
queE,94.68632719239689,192.38390792031052,-1.015083053626257,143.5351175563537,gray
asmA,31.87555761396749,24.518120962533402,0.36549326511005464,28.196839288250445,gray
ftsI,14.86129360736813,11.484299794254321,0.3453955311988728,13.172796700811226,gray
lolA,642.6787027037157,716.1444349355983,-0.15592297567649283,679.411568819657,gray
lpxA,637.4117490498462,974.3173892116736,-0.6113845766683532,805.86456913076,gray
lpxB,23.180232954170066,30.942476833936574,-0.40164804061929527,27.06135489405332,gray
mpl,212.5513597484578,353.2803943547389,-0.7303085457645251,282.9158770515984,gray
murG,74.02429816561859,92.03209280132904,-0.3103705633309026,83.02819548347381,gray
tsx,627.9197553389155,1328.8722619515008,-1.0803398186929218,978.3960086452082,gray
wbbK,41.677697619920416,61.45411252760058,-0.549314227054456,51.5659050737605,gray
kdsD,64.60841774026674,83.90815186471447,-0.3720221422853358,74.2582848024906,gray
macA,25.284986756255254,32.293339855760394,-0.3409945951751965,28.789163306007822,gray
mlaA,157.33575529133083,343.60715490718906,-1.1219655749851878,250.47145509925994,gray
osmF,95.95988595837419,118.33021094881336,-0.2994994307568781,107.14504845359377,gray
rfaC,24.16050499,61.98626526,-1.323876391390204,43.073385125,gray
rffG,14.605220850282052,41.207311497383394,-1.43546416117087,27.906266173832723,gray
rsmG,269.3852964379379,409.0454342899874,-0.6007670736713262,339.21536536396263,gray
wzzE,111.52308408468282,139.74992224892648,-0.3229131249931463,125.63650316680466,gray
helD,33.98815330235141,38.44586780420638,-0.17300765683110075,36.2170105532789,gray
hupA,73950.94584379994,132931.93736664343,-0.8460385981502867,103441.44160522168,gray
ung,65.58147616522956,113.04264070513497,-0.7763805893210822,89.31205843518227,gray
nudC,76.7656902422121,146.55577566224056,-0.9240546999129959,111.66073295222634,gray
parE,20.75206732098077,39.38237115842719,-0.8925731033237714,30.06721923970398,gray
xseA,36.1263553244118,34.60973442445184,0.06017201730256705,35.36804487443182,gray
gntR,460.67989059204285,577.2595964588081,-0.3248244089502297,518.9697435254254,gray
mhpR,88.15343724810315,11.387420255752836,2.8474146509500695,49.770428751927994,red
rsd,284.9273004373811,238.86174859978868,0.25344527006255735,261.8945245185849,gray
allR,113.13092878449514,205.51011535443976,-0.8555226438415309,159.32052206946744,gray
ascG,13.12294569,16.62425097,-0.3195209145639639,14.87359833,gray
hdfR,48.60691654,72.99496819,-0.5768858826731069,60.800942365,gray
rpoE,170.07601780434263,388.78811623435,-1.1880525761233125,279.43206701934633,gray
mak,225.94886171007664,200.69267324966924,0.17020857516238408,213.32076747987293,gray
def,295.2542001001989,886.0005926565133,-1.5820994607229402,590.627396378356,gray
prmA,119.50261584513079,201.36091331712538,-0.7478661910875886,160.43176458112808,gray
queA,173.50836699867165,415.4976655756935,-1.255012199744825,294.50301628718256,gray
rplP,16059.218053341358,33115.17045082486,-1.0440443686396854,24587.194252083107,gray
rplR,2598.8479734513703,6145.8050245737695,-1.2414094599134842,4372.32649901257,gray
rplU,2979.077938853963,7357.862993190992,-1.3041328124607396,5168.470466022478,gray
rpsK,4946.778236782317,10768.814787511352,-1.1221406953581035,7857.796512146835,gray
rpsL,2053.5252076540264,2321.808756056463,-0.17706534602448798,2187.6669818552446,gray
rpsP,27682.002023807512,65081.701182138124,-1.2332737282108415,46381.85160297282,gray
rpsT,10865.71733900959,28842.620095973154,-1.4083360541072434,19854.16871749137,gray
prmB,716.405435287565,1404.9378933720275,-0.9706722847032623,1060.6716643297962,gray
raiA,2222.685739556897,2153.5543392604222,0.045563430238289016,2188.1200394086595,gray
rsmA,110.86441667351814,252.63984533930855,-1.1810302046556114,181.75213100641335,gray
tehB,173.34108602757664,224.41344560329995,-0.37066097113466867,198.8772658154383,gray
tsaC,347.2480799497979,414.07507570013206,-0.2532569054225231,380.661577824965,gray
ispE,158.0628800231101,185.94796517167714,-0.23303957033043332,172.00542259739362,gray
ispF,1169.2118176164724,1486.0054345547205,-0.3456402273278023,1327.6086260855964,gray
bioD,315.0116073895907,440.26567546439435,-0.4816699785473091,377.63864142699254,gray
bioF,98.04289181154584,72.12283400644958,0.43773145264257174,85.08286290899771,gray
folA,176.9601300073166,294.7977618972523,-0.733057078999301,235.87894595228445,gray
folX,640.0187708812063,1181.8886301068214,-0.8838757403476087,910.9537004940139,gray
hemN,54.51456835510435,77.28346490256912,-0.49584119351673017,65.89901662883673,gray
nadB,9.65480872923954,29.713528447117543,-1.5273695675737624,19.684168588178544,gray
btuD,47.07466716,62.84186445,-0.4092259156675304,54.958265804999996,gray
moaE,269.2523850582292,458.1573645963714,-0.7646813354640667,363.7048748273003,gray
rimK,22.50561812,49.50392339,-1.1033898486363674,36.004770754999996,gray
alsB,19.25382464707732,18.892933876492705,0.025938300829400518,19.073379261785014,gray
rbsD,576.9606610403633,177.06104207368531,1.6985993947475881,377.01085155702435,gray
rpe,147.2528173,524.0828865,-1.824485655050677,335.66785189999996,gray
yhjE,106.4252682339029,467.3728826383341,-2.124324171181499,286.8990754361185,gray
yphF,4.229864336,24.01096627,-2.257715367267052,14.120415303000001,gray
nrdD,31.513426132361197,30.117769934494795,0.06329691656275749,30.815598033427996,gray
nupC,71.4169383309719,121.68285541740688,-0.7605345620860984,96.54989687418939,gray
purE,2559.4820816074484,3610.3927270811646,-0.49613985409442485,3084.9374043443067,gray
nrdE,8.144679187256799,14.365888318177364,-0.7487267095729422,11.25528375271708,gray
hinT,2055.6947491990254,1990.373895063647,0.04656356456919575,2023.0343221313362,gray
tadA,18.6561226,26.39052241,-0.4786980210519518,22.523322505,gray
glnB,856.6070892057027,1275.7533633107396,-0.5740911228467827,1066.1802262582212,gray
gloA,1204.5554579578622,1966.4236268100085,-0.7066096136888742,1585.4895423839353,gray
hisI,435.87714167865346,1903.2761206545542,-2.1239431569999727,1169.5766311666039,gray
hisP,59.91001491095927,142.4867939482545,-1.2361665994024076,101.19840442960688,gray
proX,280.8252998080137,786.1063842202778,-1.4817575116051387,533.4658420141458,gray
puuE,4.451660222496792,41.43380357450218,-2.960446447738647,22.942731898499485,green
ybdR,10.52689092,18.85772461,-0.7846968857885743,14.692307765,gray
mukE,228.3426754751594,339.5189887244806,-0.5702304182718363,283.93083209982,gray
ytfE,7.23080610600528,6.31038864367209,0.17108562525777415,6.770597374838685,gray
dctA,207.2887607502481,36.82094316129543,2.4613277476213087,122.05485195577177,gray
fpr,133.31588900946988,184.00215020253736,-0.46191205901266663,158.65901960600362,gray
prkB,245.29870443724735,172.85120183523907,0.5025559986295729,209.0749531362432,gray
ydjA,1659.7655459229234,2013.4299338843964,-0.2785232072764021,1836.5977399036599,gray
hemG,77.13344326563815,105.51559451609106,-0.4470525661572591,91.3245188908646,gray
bisC,11.752175001359879,30.813538970148237,-1.3188975346052683,21.28285698575406,gray
dmsA,0.8692479959560533,1.3944193596315733,-0.3572178623255975,1.1318336777938134,gray
frdB,137.8892456621377,164.74880256428452,-0.2550635534932528,151.31902411321113,gray
yibA,19.22247242,31.21828563,-0.6719203353314054,25.220379025,gray
glgS,17.0505013,27.20102004,-0.64370844199963,22.12576067,gray
hha,49.77752005195067,198.27361634378363,-1.9724888698999443,124.02556819786714,gray
pliG,287.6326184141476,484.71730745064986,-0.750882546272285,386.1749629323987,gray
rcsF,471.3964837238853,778.6237036362447,-0.7227797287871578,625.010093680065,gray
ybiU,20.43915983154063,55.85118573742192,-1.4069420696722954,38.145172784481275,gray
ydcY,227.72068066020685,379.90751295592264,-0.7358539251875982,303.81409680806473,gray
yecJ,223.5965000899897,460.2076584643435,-1.0380810232367788,341.9020792771666,gray
yggN,106.1851414802142,170.57433852021657,-0.6787288662607063,138.37974000021538,gray
yibL,1166.1094937045655,1538.1645745850678,-0.39920758406007195,1352.1370341448167,gray
yrfF,30.0734071013602,41.32601826121406,-0.44586433917105506,35.69971268128713,gray
eptC,15.997585649479804,53.04195965694202,-1.668750150913736,34.519772653210914,gray
wecC,39.58423714688029,110.75033705565187,-1.4612877819434598,75.16728710126608,gray
sapD,1.919157408,23.3840771,-3.0623154579652287,12.651617254,green
tolQ,148.6904848224976,267.62959454844156,-0.8436357348060577,208.1600396854696,gray
cpxA,39.79244271121775,45.01757577112142,-0.17388308325913737,42.40500924116959,gray
fnr,325.0211958941499,608.6199875055561,-0.902944442331572,466.820591699853,gray
dosC,16.970887340486932,7.40687836419124,1.09601954133699,12.188882852339086,gray
evgA,65.52666181194165,52.028114788719186,0.327175183797455,58.777388300330415,gray
uvrY,64.98014337665701,122.82123614928392,-0.9081549493435146,93.90068976297047,gray
erfK,109.47547928103576,69.2892080682912,0.652351084394958,89.38234367466347,gray
iscA,730.3413309998867,1450.9348671033779,-0.9893599345190687,1090.6380990516323,gray
yagU,293.7507989265162,650.705869373029,-1.1447252645106474,472.22833414977265,gray
ybaY,4735.188669899772,4626.84310349852,0.03338659905507413,4681.015886699146,gray
ybcJ,238.25463464231075,408.06493189201433,-0.7737829922353558,323.15978326716254,gray
ybeD,3174.668416329082,4130.518812265928,-0.3796119538349778,3652.593614297505,gray
yciI,1768.1036458730305,2115.607234252985,-0.25873500897494495,1941.8554400630078,gray
yeaO,327.3823844187677,220.58279246885655,0.5675308881045238,273.9825884438121,gray
yecM,161.7549716110626,281.1380425739458,-0.793699593843094,221.4465070925042,gray
yehS,18.15387135207544,33.033500403137,-0.8293195255567269,25.59368587760622,gray
acpH,7.886327403,21.86434561,-1.3634404277104863,14.8753365065,gray
chbG,17.38623401,39.3355776,-1.1334269076038943,28.360905805,gray
yjbJ,496.5879877513429,454.0847279033633,0.12881648584803607,475.3363578273531,gray
yjbR,552.4769548340992,415.4439437454241,0.4104009367825956,483.96044928976164,gray
yqjD,10318.457980479176,9433.671295979422,0.1293230362858857,9876.064638229298,gray
yciW,68.26273888248436,70.30079242089242,-0.04183867285018028,69.28176565168839,gray
ygfY,184.0686331,190.0383784,-0.045802099143616104,187.05350575,gray
zapA,448.73450329574354,812.6923674890645,-0.8554098874058713,630.713435392404,gray
gph,414.3102043813476,738.2425912414016,-0.8318585596494632,576.2763978113746,gray
yafJ,53.870282816441396,59.118408216358574,-0.13178179896663522,56.49434551639999,gray
ycdY,304.81440353482907,678.3625039699119,-1.151525236090409,491.58845375237047,gray
ydeJ,32.7029654213498,12.03741969198319,1.3702171692912821,22.370192556666495,gray
ydgJ,80.95691186110012,52.5798152965295,0.6131760167346227,66.76836357881481,gray
yedP,74.34637805303541,39.466027023756496,0.8968269508604578,56.90620253839595,gray
yhbS,622.7938913002534,627.853042895057,-0.011653487352756287,625.3234670976552,gray
csdE,128.6328595492079,195.68375845908756,-0.6014463679308504,162.15830900414772,gray
gloB,358.6594941138088,282.2287663864271,0.3446638866667744,320.44413025011795,gray
sfsA,14.53626491,42.99355624,-1.501652521321121,28.764910575,gray
ytfJ,42.58476437769799,44.27326533924225,-0.05483545460068573,43.42901485847012,gray
yhiN,9.114981549,52.56121923,-2.4046951132921124,30.8381003895,gray
yjcO,26.16931161,127.6174724,-2.243036725408966,76.893392005,gray
pncC,89.24807885381158,86.76680867222153,0.04022077129862467,88.00744376301655,gray
yecD,48.445208947276825,18.08282213335073,1.373556190708273,33.26401554031378,gray
ydiI,231.91440362072274,313.136399268402,-0.4315912592827962,272.52540144456236,gray
yigI,109.08629745541583,106.62415039822636,0.03263305766565239,107.8552239268211,gray
cutC,40.61989610191878,77.01378097442503,-0.9064556320100525,58.81683853817191,gray
fecB,4.107174361,10.92009854,-1.222798942994714,7.5136364505,gray
modC,6.440778558981189,6.429300009318692,0.002227298246987086,6.435039284149941,gray
ychN,2834.7992731009035,2021.2615967348233,0.4877857834592785,2428.030434917863,gray
trkA,50.63258212741798,42.47031122711462,0.24825132390375515,46.5514466772663,gray
yddB,1.12048596,1.432844401,-0.1982491211452735,1.2766651805,gray
fecE,1.742687899,13.79514368,-2.4314613402126435,7.7689157895,gray
zur ,90.1599012671065,70.17746288389559,0.35697885306708077,80.16868207550104,gray
dsbG,63.42169801095519,130.32910467783952,-1.0275680839559156,96.87540134439736,gray
htpX,254.53686987220897,450.88481471438996,-0.822423613087107,352.7108422932995,gray
ibpB,10.022658725009434,20.321541898717204,-0.9518395207424151,15.172100311863318,gray
fkpB,1531.2946926032698,1254.8966315738564,0.2869760586756396,1393.0956620885631,gray
radA,24.259598319993923,39.102521356877,-0.6668612483108571,31.68105983843546,gray
tsaB,62.675148955270345,105.12736154261732,-0.7369943224264563,83.90125524894384,gray
lpxC,89.98190535524657,131.46158543873372,-0.5419224779582512,110.72174539699014,gray
mreC,25.918474000544116,51.49672965071915,-0.963630924732243,38.707601825631635,gray
mscL,1089.5577174894477,1408.8717109688146,-0.37049776659164557,1249.214714229131,gray
murI,63.303267758695895,66.93130641081538,-0.07918454524234697,65.11728708475565,gray
rlpA,183.5991806489352,290.4674668666271,-0.658938711558136,237.03332375778115,gray
yeaY,50.84284066471005,73.45952964220882,-0.5223117316836419,62.15118515345944,gray
lptE,169.60085129653524,307.04544231478013,-0.8525183447133413,238.3231468056577,gray
ytfB,162.47820595726571,194.20724948362226,-0.2559083156611939,178.34272772044397,gray
qorB,170.70812072347053,268.5796906019539,-0.6507535404738816,219.64390566271223,gray
tamA,24.545901592780616,36.0827391374415,-0.5376559596380242,30.314320365111058,gray
dinJ,195.89141605127406,259.5077266129188,-0.40392594832205386,227.69957133209644,gray
hupB,29079.075526732395,41918.37194371956,-0.5275860856552992,35498.723735225976,gray
mutL,10.452103343593748,8.05009171808184,0.33960827600128285,9.251097530837793,gray
uvrD,32.32339285050476,30.653982481742844,0.07414827661475609,31.488687666123802,gray
xseB,637.1340280689797,920.5225328176562,-0.5301599758567352,778.8282804433179,gray
nudF,106.47241547495574,138.6953558819365,-0.3783176432792468,122.58388567844612,gray
ogt,21.8038077,56.68482036,-1.3389169859531762,39.24431403,gray
rhlE,2.4400685822923514,24.54075191968935,-2.8922917662550693,13.49041025099085,green
nudK,1047.8378120793582,2490.9580870660493,-1.2484882006814253,1769.3979495727037,gray
cspC,39126.02231359988,58803.06183382809,-0.5877504903723558,48964.54207371399,gray
cspD,2723.773621910315,1247.257186879709,1.1262211606473205,1985.515404395012,gray
cspE,7176.888861858122,17168.14758601276,-1.2581869235705874,12172.518223935442,gray
glcC,42.38339667644999,18.516040947409465,1.1524825969985324,30.449718811929728,gray
lrhA,13.158253459709947,17.665624540892683,-0.3987404734179334,15.411939000301315,gray
nanR,78.37462944097078,116.53280049857945,-0.5663135767915284,97.45371496977512,gray
nikR,254.65814389639465,541.2573606138805,-1.0847617479279545,397.95775225513756,gray
paaX,25.378608352017828,11.059557088161935,1.1291915324942918,18.21908272008988,gray
pdhR,52.194803896428084,102.34511050997912,-0.9581128989080288,77.2699572032036,gray
yeiE,65.83895851333777,122.18000329518351,-0.8820069133044361,94.00948090426064,gray
agaR,28.502969298269885,29.52288469651851,-0.04903115626563448,29.012926997394196,gray
yihW,43.30820393686184,39.27016860611605,0.13786233470736597,41.289186271488944,gray
lldR,4.440958666,17.30004138,-1.7499141370776634,10.870500023,gray
mngR,29.98827736,53.55194653,-0.8159081182501335,41.770111945000004,gray
ygaV,87.53803092,142.5948182,-0.6976344951692628,115.06642456,gray
zntR,16.19972051,26.27225453,-0.6650488474416445,21.235987520000002,gray
cca,51.575387768217695,63.971189733486355,-0.3054125380863306,57.773288750852025,gray
infA,1911.5064717527032,4494.949755771597,-1.233161283127382,3203.22811376215,gray
prfA,97.90921366567879,230.72906347132067,-1.2282621750649403,164.31913856849974,gray
rna,36.711903800873834,50.43986081522008,-0.4478667555193221,43.57588230804696,gray
rplT,1635.1276639155697,3576.7511426373158,-1.1287677180416988,2605.9394032764426,gray
rplW,820.0837630489848,1877.1945330275712,-1.1937451856335954,1348.639148038278,gray
rpmA,9417.738721061945,23305.149524595116,-1.3071048881963474,16361.44412282853,gray
rpmC,24943.809555086777,52938.96888948813,-1.0856176921092153,38941.38922228746,gray
rpmF,11125.863966825635,26636.056134707214,-1.2593876120354128,18880.960050766425,gray
rpmG,10243.197196915604,27959.876635842782,-1.4486026634811804,19101.53691637919,gray
rpsN,4660.336042015459,10078.640374680457,-1.1126287391486454,7369.488208347958,gray
rpsO,18916.09129567324,33109.53114203699,-0.8075998778920503,26012.811218855117,gray
rpsQ,5657.923067534775,4180.218885682582,0.43660395421050957,4919.070976608678,gray
hpf,2958.2065078692185,2311.5398381429,0.3557321591819065,2634.873173006059,gray
rluB,63.94130083549021,113.79775631544396,-0.8218862567189005,88.86952857546709,gray
rsmB,35.72161371763243,58.43309786785924,-0.6946371225472312,47.077355792745834,gray
trmH,12.107566411078732,24.5231686618734,-0.9614075931148025,18.315367536476067,gray
yoaB,1379.2540531670602,1854.1700850821937,-0.4266176239297401,1616.7120691246269,gray
ispD,46.61517660421201,67.2721265889311,-0.5198752070161525,56.943651596571556,gray
tesB,191.1805035076571,238.98289407006567,-0.3204695907284085,215.0816987888614,gray
acpP,15267.148811540588,28944.1909255232,-0.92279851975462,22105.66986853189,gray
caiD,11.8064089,59.37687754,-2.2371301680482207,35.59164322,gray
yfjG,6.289553996,32.64686001,-2.206569423502228,19.468207003,gray
ispH,118.93703582923267,224.41081622729067,-0.910279521155986,171.67392602826166,gray
clsA,9.547533957150623,10.254810672939527,-0.09363605592056601,9.901172315045075,gray
mog,48.146168052062684,47.193035844209994,0.028254249158940148,47.66960194813634,gray
pdxK,147.67428106789015,51.68631417568476,1.4966549389806945,99.68029762178745,gray
ubiC,119.8656939972372,154.40719854385407,-0.36264851740641024,137.13644627054563,gray
bioC,3.64279181,6.169485949,-0.6268770919635296,4.9061388795,gray
birA,8.571853176800285,18.66067809774601,-1.0384429085813198,13.616265637273148,gray
moeB,64.98140037,93.80265749,-0.5228681034757834,79.39202893000001,gray
rraA,977.1160988036246,1558.8977343570812,-0.6733738271804857,1268.006916580353,gray
thiD,11.46983072,27.88323514,-1.2117904635139083,19.67653293,gray
ygfA,5.889295398,35.33265351,-2.3988383909371738,20.610974454,gray
ubiI,12.579528233095003,16.743853278741735,-0.3858859815027751,14.661690755918368,gray
fucI,20.31139733322968,2.5359535147054184,2.591453976381551,11.42367542396755,red
glpF,70.34588068224775,45.661209414611044,0.6126064337009867,58.0035450484294,gray
nanE,26.540170601993438,22.152184243854414,0.25038918858724646,24.346177422923926,gray
srlB,3.167964586300092,9.503681476764342,-1.3334801476850675,6.335823031532217,gray
diaA,192.9193763780069,292.82260439224154,-0.5994884253412369,242.87099038512423,gray
glgB,66.44269178449588,75.85837907831791,-0.18854043216171146,71.1505354314069,gray
melA,22.78270254603986,11.989292562373947,0.8725898057400867,17.385997554206902,gray
nagZ,80.84213157078545,130.887279045572,-0.6883897931544753,105.86470530817873,gray
ugpC,26.41340265852639,28.687372016133263,-0.11496797659077185,27.550387337329827,gray
xylG,2.0808923020591505,0.9290932829100541,0.675425343555772,1.5049927924846023,gray
yihT,6.966258725,19.33417649,-1.3519323236927114,13.1502176075,gray
codB,58.116924984197304,211.3079844859568,-1.8445154956168848,134.71245473507705,gray
purN,236.47674475820784,458.9730881464413,-0.9537632127929836,347.7249164523246,gray
thyA,205.5721682758438,382.59644561877224,-0.8929434612880414,294.08430694730805,gray
nrdF,37.8566381398314,42.72291713963218,-0.1702285741242342,40.28977763973179,gray
argF,39.69894093303884,149.36880750050878,-1.885442167136043,94.53387421677381,gray
aroL,404.45719471898786,679.8193198492384,-0.7477223644480286,542.1382572841131,gray
gcvR,239.03537222832585,323.89380283346617,-0.4367212045907074,281.464587530896,gray
glpB,6.307371317306764,3.5967867296343687,0.6687267853146657,4.952079023470566,gray
pepE,305.41345118651765,139.6416611134844,1.1234556159389122,222.52755615000103,gray
sdaC,56.56714745437034,66.02966336043228,-0.21955396214737455,61.29840540740131,gray
serB,45.44465514015733,188.37138425653936,-2.0276338572457417,116.90801969834834,gray
sstT,126.24238094502036,57.71319784829417,1.1158225316301795,91.97778939665727,gray
putP,47.482184546698825,77.11186742326103,-0.688087045281697,62.297025984979925,gray
artP,399.50929975345355,588.3996053421989,-0.5574103523032008,493.95445254782624,gray
dapF,216.1579335,361.8805365,-0.7407500181515765,289.019235,gray
eutB,27.790088179454393,32.184701440873134,-0.20494608686650828,29.987394810163764,gray
glnP,37.73101783964692,34.26031410815597,0.13544408883931336,35.99566597390144,gray
gmhB,273.1698866023857,315.8525128230441,-0.20874133529850702,294.51119971271487,gray
mmuM,86.97369597674503,151.20490768016373,-0.7908707483540454,119.08930182845438,gray
patA,35.103139976864355,34.18909873968211,0.03699575285126855,34.64611935827323,gray
potG,37.59365553578031,43.61758608463146,-0.20924876217080257,40.605620810205885,gray
yecC,235.532318572902,375.4267317116521,-0.670331764255879,305.47952514227705,gray
minC,130.03218000542725,170.82050976941494,-0.3909810928413959,150.4263448874211,gray
zipA,1236.738605457655,1042.2401132099685,0.24663541976265968,1139.4893593338118,gray
feaB,22.625757440415793,7.561853516328314,1.4643655248234806,15.093805478372053,gray
narG,0.9517408404973812,0.1615243538474971,0.7487420954773716,0.5566325971724392,gray
tas,145.80238875065155,242.75910167728134,-0.7315806446680524,194.28074521396644,gray
ugpQ,199.91060157879028,194.6437788668535,0.038324457930165146,197.2771902228219,gray
yccX,245.11575824794699,117.92883050151933,1.0492385404507223,181.52229437473315,gray
fumB,1.867697421,15.32723334,-2.509315631743087,8.5974653805,green
hybA,126.1251815,147.8476484,-0.22758659518518698,136.98641494999998,gray
nfsA,104.77869309812698,211.17493133923483,-1.00420515457147,157.9768122186809,gray
yhbW,55.18532962393065,110.3727259647391,-0.9871305876217527,82.77902779433488,gray
aroM,192.56244363784978,106.75213367818871,0.8450826203626916,149.65728865801924,gray
hdeB,1751.0436002218464,74.97639878444475,4.527343536007533,913.0099995031455,red
mcbA,4782.799754,6801.383328,-0.5078833063586305,5792.091541,gray
msyB,6404.538506422584,3968.268165483019,0.6904468266812831,5186.403335952801,gray
yaeP,1311.6279293521281,1498.957215674685,-0.1924633149250372,1405.2925725134064,gray
yahO,6851.948451318557,4029.0454889751354,0.7659287117118847,5440.496970146846,gray
yaiA,286.7757428203606,353.3252706551248,-0.3001293732365369,320.0505067377427,gray
yccJ,2015.7858744227412,2564.98642356577,-0.3474556185587634,2290.3861489942556,gray
yceB,251.65010672028794,373.1101399220862,-0.5663222800271877,312.38012332118706,gray
ydhR,2780.6670628629495,2912.4446575881993,-0.06677615184374375,2846.555860225574,gray
yejG,52.82849093,94.88227516,-0.8328941623612618,73.855383045,gray
yfcL,207.9431734253187,450.42865920408525,-1.1113873879357978,329.18591631470196,gray
yffR,18.15262576,53.41393319,-1.5064339198614283,35.783279475,gray
yhfZ,2.712601379,38.80683784,-3.4225139448905795,20.7597196095,green
yicH,61.427843993334214,69.72678228573486,-0.1800669856293169,65.57731313953454,gray
ymjA,314.45774478681903,304.44055364503225,0.046555147854823176,309.4491492159257,gray
ynaE,8.285889854,31.25603933,-1.7964572296678023,19.770964592,gray
gppA,20.756672338619286,60.341134727658975,-1.4953969400594493,40.54890353313913,gray
glsA,353.3901132358356,55.20379578970907,2.656598883231603,204.29695451277234,red
mlc,20.51519859490606,19.305606453082234,0.0834780412174787,19.910402523994147,gray
msbB,49.57219616494388,70.81306734104142,-0.5059019546740213,60.192631752992654,gray
gyrI,491.0716595,499.0100388,-0.02308863253400517,495.04084915,gray
lpoB,523.8720407953549,704.9811970839243,-0.42766401041648905,614.4266189396396,gray
nmpC,10.80381222,16.87404223,-0.5986130629333926,13.838927224999999,gray
trmB,256.4916919220293,443.1700081089474,-0.7865860965448999,349.83085001548835,gray
ygiD,100.9879258,207.9007202,-1.034419102436921,154.444323,gray
ampC,8.393843953760665,19.490487455074767,-1.1251667719961316,13.942165704417716,gray
hsdS,5.553697246326204,19.223613050283646,-1.625659832003417,12.388655148304926,gray
ampH,26.10382662,36.3749978,-0.46357694332826327,31.23941221,gray
ldcA,84.13777956951414,107.15946810409451,-0.3452885924016309,95.64862383680432,gray
secG,1093.1940522048737,2474.871593329346,-1.178067874997959,1784.0328227671098,gray
tatC,154.07947976584973,213.22165811292072,-0.4660965454701076,183.6505689393852,gray
secE,81.85558923230406,151.94632571968893,-0.8843545225039415,116.90095747599649,gray
aceK,47.20362309931432,3.0956226245321266,3.5569868919690104,25.149622861923223,red
csrA,1300.9397044755517,1906.917106862981,-0.5513358561825488,1603.9284056692663,gray
yedV,2.709838681237719,6.995257694505229,-1.1077880798368183,4.852548187871474,gray
torR,1.13634342,0.982196422,0.10804365004267058,1.059269921,gray
yedW,5.266945373,9.784231687,-0.7830890738610292,7.52558853,gray
hdeD,29.033792108420116,2.057715581567169,3.2960605196755313,15.545753844993643,red
ybiX,8.21041873676774,14.342078516514748,-0.7361552970332208,11.276248626641244,gray
ycaR,1018.85894098499,1959.2669037718456,-0.942680476975351,1489.0629223784179,gray
yfcZ,1746.7423327815302,1921.0137570637655,-0.13712615643164483,1833.8780449226479,gray
ygfB,630.6771799529924,972.7940423052332,-0.6244292200096275,801.7356111291128,gray
yggL,1781.3367398687121,2920.522101406319,-0.7129502699527102,2350.9294206375157,gray
ygiB,106.90972413806794,126.94133660526605,-0.24565758312788688,116.925530371667,gray
yheO,516.4315203156483,522.5059127764721,-0.016837890689220814,519.4687165460603,gray
yidB,442.7156714952728,511.22892858146065,-0.2071532244299732,476.9723000383667,gray
yigP,38.8394009056194,40.775530103596076,-0.06846218253741476,39.807465504607734,gray
frmR,193.13192488539303,365.39297200820715,-0.916354442600757,279.2624484468001,gray
iscX,1633.107977,2607.33111,-0.6746237059406983,2120.2195435,gray
mraZ,153.50640869002368,147.71368755741273,0.05512924149500176,150.6100481237182,gray
rlmH,22.927958780754647,56.48362486723986,-1.264453709425882,39.70579182399725,gray
rsmE,75.3386782956058,136.4184147927551,-0.848089232355278,105.87854654418045,gray
yiiS,393.0731114108318,341.75382902316534,0.2012905312141875,367.4134702169986,gray
yoaH,62.31184025,84.20791481,-0.42851211583971427,73.25987753000001,gray
ratB,84.16461244335473,126.7474893484736,-0.5849689456541576,105.45605089591416,gray
adhP,69.76895502812387,26.236642677490117,1.3775677360477188,48.00279885280699,gray
dcuA,169.79209545107054,199.05919080214076,-0.22818570209310973,184.42564312660565,gray
era,21.28160098425417,45.47055107700396,-1.0604638559771074,33.376076030629065,gray
sgcQ,0.12157289668003637,1.025672420191357,-0.8528774973600193,0.5736226584356967,gray
ybiV,66.3397873766512,135.48084758431844,-1.019167440317962,100.91031748048482,gray
yeiG,149.5790422894191,129.194172776601,0.20985611065573195,139.38660753301005,gray
yfaY,71.89763257362766,128.381182119753,-0.8276839320218858,100.13940734669032,gray
yidQ,241.72687854777573,488.594292754624,-1.0122528652194918,365.1605856511999,gray
cpdA,170.67510838388452,170.09407873092476,0.004891042913516053,170.38459355740463,gray
frmB,39.51243927,51.96204424,-0.386593855784251,45.737241755,gray
gsiA,9.194000289624741,7.035680038405889,0.3432282736894181,8.114840164015316,gray
kdsC,177.45291540905282,203.00250102130224,-0.19304336831677116,190.22770821517753,gray
lptF,65.13644329811099,73.09180883313151,-0.1638685932228494,69.11412606562125,gray
lptG,42.625369044217585,88.75544203300691,-1.0408320790679202,65.69040553861225,gray
mlaB,340.09088109198285,621.2672359530213,-0.8673781007653556,480.6790585225021,gray
paaY,13.28823979824248,7.399034525803019,0.7665327945454492,10.343637162022748,gray
phnP,7.519647007,51.05894073,-2.6112803949055863,29.289293868500003,green
ybhL,40.811648808671784,65.33342499451396,-0.6658310824685048,53.07253690159287,gray
ycaK,10.17206887,44.95472877,-2.040316951141172,27.563398820000003,gray
yegH,12.430056731546879,21.569825661655386,-0.7489298755773066,16.99994119660113,gray
