gene,source,thresholds,comparison
selU,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yddH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mhpD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cysW,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nrdH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yfcR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ugd,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rnhB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
dam,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rarA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
recF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
vsr,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cytR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
iclR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
fucR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
csiR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nemR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nsrR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yqhC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rnpA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rluF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yjgH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yihU,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hemE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
thiM,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hyi,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mdfA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mutT,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
sdaA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
tnaB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hisQ,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nikA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ygeY,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yjhH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ftsL,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ttcA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yafN,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
sdhC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
borD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hybE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ypfM,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
glsA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ilvG,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ampE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
zraP,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rseA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
creB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hspQ,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yodC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yddM,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yjjG,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ytfL,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yoaF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
zinT,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
tauD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
amtB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cvrA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
lgt,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mltB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
mrdA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rfaL,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
csgG,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ydiY,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nth,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
sbcD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
acrR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cbl,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
rpiR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
feaR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ilvY,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
bdcR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yihL,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ulaR,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
arnA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
dusB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hemA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
cobU,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
uxaB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nadK,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
sgcB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ygbM,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
pheP,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
dppB,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
aegA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nuoM,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
hybD,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
tdcE,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
xdhC,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ydeP,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nuoL,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
flxA,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
nudI,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
syd,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ybiJ,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yhaV,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ymdF,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
yfdH,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
wbbL,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ydfW,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
ygfJ,schmidt,1.5,Osmotic_stress_glucose_vs_Glucose
