gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
hdea,rpod,+,ecocyc_28,no,yes,bie_down
hdea,rpos,+,ecocyc_28,no,yes,bie_down
hdea,rcsb,+,ecocyc_28,yes,no,bie_down
hdea,gadx,±,ecocyc_28,yes,no,bie_down
hdea,hns,-,ecocyc_28,yes,no,bie_down
hdea,lrp,-,ecocyc_28,yes,no,bie_down
hdea,fliz,-,ecocyc_28_AND_regdb_13,no,no,bie_down
hdea,gadw,±,ecocyc_28,no,no,bie_down
hdea,gade,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
hdea,mara,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
hdea,h-ns,-,regdb_13,no,no,bie_down
hdeb,torr,+,ecocyc_28,no,no,bie_down
hdeb,phop,+,ecocyc_28_AND_regdb_13,no,no,bie_down
hdeb,rpod,+,ecocyc_28,no,yes,bie_down
hdeb,rpos,+,ecocyc_28,no,yes,bie_down
hdeb,rcsb,+,ecocyc_28,yes,no,bie_down
hdeb,gadx,±,ecocyc_28,yes,no,bie_down
hdeb,hns,-,ecocyc_28,yes,no,bie_down
hdeb,lrp,-,ecocyc_28,yes,no,bie_down
hdeb,fliz,-,ecocyc_28_AND_regdb_13,no,no,bie_down
hdeb,gadw,±,ecocyc_28_AND_regdb_13,no,no,bie_down
hdeb,gade,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
hdeb,mara,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
hdeb,h-ns,-,regdb_13,no,no,bie_down
hded,rpra,-,ecocyc_28,no,no,bie_down
hded,rpod,+,ecocyc_28,no,yes,bie_down
hded,rpos,+,ecocyc_28,no,yes,bie_down
hded,rcsb,+,ecocyc_28,yes,no,bie_down
hded,gadx,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
hded,hns,-,ecocyc_28,yes,no,bie_down
hded,phop,+,ecocyc_28_AND_regdb_13,no,no,bie_down
hded,cyar,-,ecocyc_28_AND_regdb_13,no,no,bie_down
hded,gade,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
hded,h-ns,-,regdb_13,no,no,bie_down
kate,fur,+,ecocyc_28,yes,no,bie_down
kate,fis,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
kate,rpos,+,ecocyc_28,no,yes,bie_down
kate,lrp,±,ecocyc_28,yes,no,bie_down
lsrb,lsrr,-,ecocyc_28_AND_regdb_13,no,no,bie_down
